,video_id,positivity_score
0,GGBy50KtvRk,1.6693749999999998
1,8kggT2ej-lo,1.9563440860215056
2,Y4-gFIfGXiQ,0.1895604395604396
3,ooAwCOP67GQ,-0.23677777777777775
4,Y0cBiGUuB1Y,0.5354022988505748
5,48h57PspBec,2.2539506172839507
6,FM7Z-Xq8Drc,2.961948051948052
7,YLt73w6criQ,1.2578947368421052
8,1WEAJ-DFkHE,2.953030303030303
9,WTOm65IZneg,3.0862068965517238
