,video_id,positivity_score
0,1qIYSUNvBvA,-0.47230000000000005
1,LrUv17ON_Do,1.6797
2,PdztsR8wFSg,-1.6759
3,Rmk2azCLf1c,0.06230000000000002
4,vipbA08hp2E,-0.8619
5,9VCLm3DiGZI,-1.7270707070707072
6,ffA-0Yc9qMs,-1.0863636363636364
7,t5lQG77XJQo,0.6247422680412371
8,ucYdt48k82A,0.5058762886597937
9,L65YD1QNc80,-0.8530208333333333
